spot_stat_label,area,medianQ,Qbin,intensity_sum,intensity_max,intensity_mean,on_arc
399,4,5.377368176371983,370,34217.566,9023.422,8554.392,1
400,19,5.145450676730992,352,286762.56,20174.379,15092.767,1
401,9,5.141583681867434,352,146284.06,18593.393,16253.785,1
402,4,5.142694142028412,352,60124.81,15920.187,15031.202,1
403,7,5.1574337557422165,353,74196.96,11575.784,10599.565,0
404,4,5.791091426768392,401,23424.4,6268.513,5856.1,1
405,10,5.863129123026552,406,51922.04,5840.945,5192.204,1
406,27,6.010335029012851,418,136320.89,5525.274,5048.922,0
407,5,5.876951842038081,408,24629.05,5202.137,4925.81,0
408,4,5.930800214621135,412,19499.355,5052.612,4874.839,0
409,4,6.127733463973588,427,18343.574,4838.0127,4585.8936,0
410,60,6.220629425132657,434,448606.97,22660.365,7476.7827,1
411,205,5.859038832539066,406,2268507.2,206388.25,11065.889,1
412,28,6.213491473654441,433,244515.84,29325.422,8732.709,1
413,4,6.079699183798512,423,19006.887,4837.576,4751.7217,1
414,22,6.208023724050548,433,183974.56,19619.672,8362.48,1
415,4,6.220920557766429,434,22944.0,6463.992,5736.0,1
416,28,6.259964097562809,437,143147.19,6059.8564,5112.3994,0
417,5,5.898407978695929,409,24654.062,5156.019,4930.8125,0
418,6,6.215877820315525,433,30515.898,5400.0894,5085.983,1
419,4,5.916447737038277,411,19479.053,4986.117,4869.763,0
420,5,5.916483931039648,411,25092.023,5392.2646,5018.405,1
421,10,6.212216652360329,433,52213.586,5659.25,5221.3584,1
422,10,6.360277589327256,445,47551.227,4897.466,4755.1226,0
423,29,6.4555906414938615,452,137001.03,5307.525,4724.1733,0
424,4,6.329368736825388,442,21422.41,5653.801,5355.6025,1
425,21,6.54589098057025,459,94351.695,5068.701,4492.938,0
426,4,6.3978485529453755,447,17084.469,4561.337,4271.117,0
427,4,6.587319617674529,462,16928.818,4365.613,4232.2046,0
428,19,6.551305136225886,459,105494.375,12293.524,5552.3354,1
